Accurate Response,BinSize,Bins,Congruency,RT,Reward Size,ScaleType,Subject,response
1.0,20.0,Bin_2,Con,0.444582939148,23.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.451697826385,98.0,Prob,Subj_12,k
0.0,100.0,Bin_5,Incon,0.418832063675,98.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.37322807312,0.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.4206199646,80.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Con,0.38716197013899994,51.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.34694099426299996,78.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.499376058578,48.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.495414018631,77.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.460038900375,0.0,Prob,Subj_12,m
0.0,80.0,Bin_4,Incon,0.740125894547,81.0,Prob,Subj_12,N
1.0,100.0,Bin_5,Con,0.350696086884,99.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.37181782722499995,20.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.45992088317900004,47.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.468864917755,20.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.548806905746,0.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.591958999634,81.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.500977993011,0.0,Det,Subj_12,m
1.0,0.0,Bin_1,Incon,0.47167301178000004,0.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.54873585701,80.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.49246978759800003,47.0,Det,Subj_12,m
0.0,100.0,Bin_5,Incon,0.365653991699,99.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.455208778381,0.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.390963792801,21.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.461210012436,100.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.669584989548,77.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.374073028564,0.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.45943403244,99.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.412966966629,48.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.404531955719,99.0,Det,Subj_12,k
0.0,50.0,Bin_3,Incon,0.429077863693,50.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.590523958206,17.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.436118125916,18.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.453414916992,48.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.467968940735,20.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.44517803192100003,83.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.7327809333799999,100.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.508522987366,17.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.47663092613200003,83.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.389089107513,0.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.495023965836,99.0,Det,Subj_12,m
1.0,0.0,Bin_1,Incon,0.46134305000299997,0.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.430865049362,20.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.41472196579000004,47.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.42929315567000004,49.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.484417915344,80.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.516020059586,20.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.466599941254,23.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.439152956009,0.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.5184409618379999,98.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.589005947113,79.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.42964482307400004,48.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.419564008713,80.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.41295409202600003,99.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.5010600090030001,47.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.478249073029,0.0,Det,Subj_12,m
0.0,80.0,Bin_4,Incon,0.40574312210100005,80.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.40644288063,0.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.5113840103149999,0.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.422431945801,98.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.421571969986,22.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.413486003876,97.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.47625088691699996,18.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.39743185043300006,79.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.396347045898,100.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.48493385314900006,80.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.491706132889,50.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.410696029663,50.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.430759906769,48.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.38086414337200003,47.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.37253117561300003,80.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.477005958557,0.0,Det,Subj_12,m
0.0,20.0,Bin_2,Con,0.480120897293,20.0,Det,Subj_12,N
1.0,100.0,Bin_5,Incon,0.399839878082,100.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.517950057983,0.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.333089113235,18.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.453572034836,0.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.37479591369599996,48.0,Det,Subj_12,k
0.0,100.0,Bin_5,Incon,0.510133981705,97.0,Det,Subj_12,N
1.0,20.0,Bin_2,Incon,0.456722021103,21.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.443372011185,83.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.46834182739299995,52.0,Det,Subj_12,m
0.0,100.0,Bin_5,Con,0.560117006302,100.0,Det,Subj_12,N
1.0,100.0,Bin_5,Con,0.349270820618,98.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.380153894424,19.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.357565164566,78.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.493256807327,22.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.454810857773,53.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.451120853424,0.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.573236942291,81.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.37152886390699996,100.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.430342912674,0.0,Det,Subj_12,k
0.0,80.0,Bin_4,Con,0.550116062164,80.0,Det,Subj_12,N
1.0,20.0,Bin_2,Con,0.369984865189,22.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.485885858536,50.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.357664823532,0.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.38332509994499997,51.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.573839902878,21.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.519013881683,0.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.446455001831,97.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.468372821808,51.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.422415018082,53.0,Det,Subj_12,m
0.0,100.0,Bin_5,Incon,0.540122032166,98.0,Det,Subj_12,N
1.0,100.0,Bin_5,Con,0.42716503143299994,100.0,Det,Subj_12,m
1.0,0.0,Bin_1,Incon,0.510344982147,0.0,Det,Subj_12,m
0.0,20.0,Bin_2,Con,0.600128889084,20.0,Det,Subj_12,N
1.0,80.0,Bin_4,Con,0.326297044754,80.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.381186008453,0.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.55106306076,49.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.457880973816,98.0,Det,Subj_12,k
0.0,80.0,Bin_4,Incon,0.37112402916000004,80.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.46146202087399996,82.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.364943981171,0.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.349856853485,19.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.35616898536700003,79.0,Det,Subj_12,k
0.0,20.0,Bin_2,Incon,0.372969865799,21.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.374439954758,0.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.454438924789,98.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.40338110923799997,82.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.444119930267,47.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.499977827072,80.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.428639173508,49.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.4528901577,97.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.364904880524,20.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.333751916885,99.0,Det,Subj_12,m
0.0,20.0,Bin_2,Con,0.670111894608,19.0,Det,Subj_12,N
1.0,50.0,Bin_3,Incon,0.52800989151,49.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.572844982147,100.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.47297501563999994,18.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.460509061813,49.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.5008499622339999,21.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.470752000809,0.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.406544923782,77.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.42185521125799996,0.0,Det,Subj_12,m
0.0,80.0,Bin_4,Incon,0.42849612236,81.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.446882009506,0.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.406825065613,23.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.429970979691,52.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.356405973434,81.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.43615198135399996,97.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.470171928406,0.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.366271018982,98.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.539942026138,49.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.388983011246,0.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.43836593627899995,20.0,Det,Subj_12,m
0.0,100.0,Bin_5,Incon,0.65013885498,97.0,Det,Subj_12,N
1.0,100.0,Bin_5,Con,0.373836040497,98.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.299946069717,81.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.428768873215,78.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.360564947128,18.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.621448040009,0.0,Det,Subj_12,m
1.0,0.0,Bin_1,Incon,0.454972028732,0.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.348938941956,50.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.372730016708,18.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.483927965164,81.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.396479129791,51.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.612998962402,80.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.361331939697,18.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.42062401771499996,0.0,Prob,Subj_12,m
0.0,100.0,Bin_5,Incon,0.33980107307400004,99.0,Prob,Subj_12,m
0.0,20.0,Bin_2,Incon,0.340130805969,23.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.46806406974799997,48.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.435099124908,19.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.36442708969099996,53.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.435301065445,52.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.364264011383,50.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.348504066467,0.0,Prob,Subj_12,k
0.0,100.0,Bin_5,Incon,0.336504936218,97.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.364040851593,0.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.435653924942,78.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.330562829971,99.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.36219406127899995,83.0,Prob,Subj_12,k
0.0,80.0,Bin_4,Incon,0.37074804306000003,80.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Incon,0.66662311554,18.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.483454942703,100.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.379891872406,0.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.468461990356,50.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.38743805885300003,52.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.402272939682,98.0,Prob,Subj_12,k
0.0,80.0,Bin_4,Incon,0.33840894699100005,77.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.370054006577,82.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.555822849274,20.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.38778591156,99.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.435461044312,0.0,Prob,Subj_12,k
0.0,100.0,Bin_5,Incon,0.7900869846340001,97.0,Prob,Subj_12,N
1.0,80.0,Bin_4,Con,0.477370023727,82.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.48240494728100003,19.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.5210380554199999,50.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.51486492157,78.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.46557188034100006,0.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Incon,0.43607211113000005,97.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.5165159702300001,0.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.508607149124,20.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.41320013999899996,0.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.41118812560999995,49.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.435786962509,20.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.445199012756,0.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.556901931763,52.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.37257719039899995,0.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.347512960434,99.0,Prob,Subj_12,k
0.0,20.0,Bin_2,Con,0.331862926483,21.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Incon,0.564447879791,99.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.348224878311,22.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.38739705085799997,80.0,Prob,Subj_12,m
0.0,20.0,Bin_2,Incon,0.387801170349,22.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Incon,0.516638040543,48.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.504788160324,50.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.412220954895,0.0,Prob,Subj_12,m
0.0,20.0,Bin_2,Incon,0.364101171494,20.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.34011697769199994,81.0,Prob,Subj_12,m
0.0,50.0,Bin_3,Incon,0.331372976303,48.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Incon,0.339078187943,98.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.49071812629699996,80.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.315249204636,98.0,Prob,Subj_12,m
0.0,0.0,Bin_1,Incon,0.372008085251,0.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.580477952957,78.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.37147307395900003,51.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.38731598854099997,100.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.37951302528399994,99.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.386244058609,78.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.380702972412,51.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.332280874252,80.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Incon,0.466871976852,100.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.395200967789,0.0,Prob,Subj_12,m
0.0,50.0,Bin_3,Incon,0.339966058731,49.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Incon,0.448585987091,99.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.395056962967,81.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.44349694252,0.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.44389700889600003,80.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.387665987015,22.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Incon,0.49945712089500005,19.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.41214585304300005,49.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.37114214897200004,19.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.413120985031,0.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.47736120224,0.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.436347007751,22.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.387665987015,99.0,Prob,Subj_12,k
0.0,20.0,Bin_2,Incon,0.41011214256300005,18.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.5162739753719999,80.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Incon,0.476557016373,0.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.443985939026,48.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.539932012558,53.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.397104978561,22.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Incon,0.491785049438,49.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.41633915901199997,20.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Incon,0.444292068481,99.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.521991014481,80.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.381321907043,0.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.332767963409,0.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.460103988647,82.0,Prob,Subj_12,k
1.0,100.0,Bin_5,Con,0.378237009048,98.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.434882164001,77.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.420945882797,53.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.403934001923,0.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Incon,0.483107089996,99.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Con,0.450631141663,20.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Incon,0.459120035172,47.0,Prob,Subj_12,m
0.0,100.0,Bin_5,Incon,0.40350890159599995,100.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.620174884796,99.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.420145988464,0.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Con,0.482630968094,48.0,Prob,Subj_12,k
0.0,20.0,Bin_2,Incon,0.640127897263,22.0,Prob,Subj_12,N
1.0,80.0,Bin_4,Incon,0.41984701156599996,79.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.524518013,0.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.38536691665600004,23.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.507495164871,19.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.522440910339,100.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Con,0.457857131958,80.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Incon,0.475878000259,51.0,Prob,Subj_12,k
0.0,100.0,Bin_5,Incon,0.402462005615,100.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.451724052429,19.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.35746002197300003,0.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.36522388458300004,0.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Con,0.388782978058,50.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.38796305656400004,79.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.538545131683,78.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.401489973068,19.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.380259990692,48.0,Prob,Subj_12,k
1.0,0.0,Bin_1,Con,0.43754005432099996,0.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.388091087341,80.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.41751408577,82.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Con,0.39553809166000004,19.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.459774971008,99.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Incon,0.391587972641,79.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Incon,0.436553001404,0.0,Prob,Subj_12,m
1.0,80.0,Bin_4,Con,0.459743976593,81.0,Prob,Subj_12,k
0.0,100.0,Bin_5,Incon,0.355175018311,98.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Incon,0.483905792236,100.0,Prob,Subj_12,m
1.0,100.0,Bin_5,Con,0.450069904327,100.0,Prob,Subj_12,k
1.0,20.0,Bin_2,Incon,0.603673934937,20.0,Prob,Subj_12,m
1.0,0.0,Bin_1,Con,0.435854911804,0.0,Prob,Subj_12,k
1.0,50.0,Bin_3,Con,0.356285810471,48.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.452307939529,52.0,Prob,Subj_12,m
1.0,20.0,Bin_2,Incon,0.451373100281,18.0,Prob,Subj_12,k
0.0,0.0,Bin_1,Incon,0.419517993927,0.0,Prob,Subj_12,m
1.0,50.0,Bin_3,Incon,0.6446220874790001,52.0,Prob,Subj_12,k
1.0,80.0,Bin_4,Incon,0.502606868744,80.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.371166944504,17.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.420795202255,100.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.430027961731,20.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.39814686775200003,0.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.407300949097,79.0,Det,Subj_12,k
0.0,20.0,Bin_2,Incon,0.59010887146,20.0,Det,Subj_12,N
1.0,100.0,Bin_5,Incon,0.365700960159,100.0,Det,Subj_12,k
0.0,20.0,Bin_2,Incon,0.293823957443,23.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.43856787681599996,97.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.340689897537,51.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.613816022873,48.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.469812870026,0.0,Det,Subj_12,m
1.0,50.0,Bin_3,Incon,0.438694000244,48.0,Det,Subj_12,m
0.0,80.0,Bin_4,Incon,0.36390399932899997,83.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.326696872711,0.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.49531102180500003,0.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.486822843552,52.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.404695034027,79.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.6608619689940001,100.0,Det,Subj_12,m
1.0,20.0,Bin_2,Con,0.373512983322,20.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.38255786895800004,77.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.39769196510300003,0.0,Det,Subj_12,k
1.0,50.0,Bin_3,Incon,0.605480909348,47.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.46178412437399996,21.0,Det,Subj_12,m
1.0,80.0,Bin_4,Incon,0.437546014786,82.0,Det,Subj_12,m
0.0,50.0,Bin_3,Incon,0.36611700057999996,50.0,Det,Subj_12,k
1.0,100.0,Bin_5,Incon,0.467483043671,99.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.356913089752,97.0,Det,Subj_12,m
1.0,100.0,Bin_5,Con,0.485529184341,98.0,Det,Subj_12,k
1.0,50.0,Bin_3,Con,0.453299045563,53.0,Det,Subj_12,m
1.0,20.0,Bin_2,Incon,0.46967101097099995,17.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.36495399475100004,21.0,Det,Subj_12,k
1.0,0.0,Bin_1,Incon,0.519070148468,0.0,Det,Subj_12,k
1.0,80.0,Bin_4,Incon,0.477828025818,83.0,Det,Subj_12,k
1.0,0.0,Bin_1,Con,0.34912300109899996,0.0,Det,Subj_12,m
1.0,80.0,Bin_4,Con,0.414163827896,80.0,Det,Subj_12,m
1.0,0.0,Bin_1,Incon,0.444411039352,0.0,Det,Subj_12,m
0.0,100.0,Bin_5,Incon,0.342524051666,100.0,Det,Subj_12,m
1.0,50.0,Bin_3,Con,0.40653204917900004,48.0,Det,Subj_12,k
1.0,80.0,Bin_4,Con,0.46841287612899996,80.0,Det,Subj_12,k
0.0,50.0,Bin_3,Incon,0.357040166855,50.0,Det,Subj_12,k
1.0,100.0,Bin_5,Con,0.36667799949600005,98.0,Det,Subj_12,k
1.0,20.0,Bin_2,Incon,0.46142101287799997,20.0,Det,Subj_12,m
1.0,100.0,Bin_5,Incon,0.461776018143,97.0,Det,Subj_12,k
1.0,20.0,Bin_2,Con,0.644391775131,20.0,Det,Subj_12,m
0.0,0.0,Bin_1,Incon,0.317514896393,0.0,Det,Subj_12,m
1.0,0.0,Bin_1,Con,0.387478113174,0.0,Det,Subj_12,k
